text,label
"This movie is not very good.In fact, it is the worst Elvis movie I have seen.It has very little plot,mostly partying,beer drinking and fighting. Burgess Meredith and Thomas Gomez are wasted. I don't know why they did this movie.You could say Elvis was wasted as well,he is much,much better in ""Follow That Dream.""",0
"A very good story for a film which if done properly would be quite interesting, but where the hell is the ending to this film?<br /><br />In fact, what is the point of it?<br /><br />The scenes zip through so quick that you felt you were not part of the film emotionally, and the feeling of being detached from understanding the storyline.<br /><br />The performances of the cast are questionable, if not believable.<br /><br />Did I miss the conclusion somewhere in the film? I guess we have to wait for the sequel.<br /><br />",0
"Lolita is a rebel and she's going to share to our wide open eyes some little sex stories, between sci-fi and fantasy... Well, this Surrender Cinema production is not very good: very bad acting, horrifying music and a story line without any story and any line. BUT, the sex scenes are pretty well done, lot of lesbian scenes, and Jacqueline Lovell, as beautiful as in The Exotic House Of Wax, offer to us a very good final and very hot strip show. For Lovell's fans only.",0
"An annoying experience. Improvised dialogue, handheld cameras for no effect, directionless plot, contrived romance, ick! to the whole mess. Ron Silver was the only real actor. Gretta Sacchi was TERRIBLE! Henry Jaglom did better with Eating which suited his style much more.",0
"In the Tower of Babel installment of the mini-series, the narrator describes the builders of the tower as ""the descendants of Moses.""<br /><br />That's like saying George Washington lived many centuries before Alexander the Great.<br /><br />Or that the light bulb was invented before the wheel.<br /><br />Or that the guided missile was the forerunner of the bow-and-arrow.<br /><br />Need I say more?<br /><br />The writers of The Greatest Heroes of the Bible should have at least paid closer attention to the chronologies of Biblical people and events.",0
"I like silent films, but this was a little too moronic. As much as I wish I could say that it was worth the hour I stood up I can't. I don't think any version of the movie even comes close to the book. And don't try it out on kids, they might freak. And the lady who played Pollyanna, how old was she? 38? I know the labor laws were different back then... BUT COME ON PEOPLE.",0
"This movie is not as good as all think. the actors are lowlevel and the story is very comic-like. I respect fantasy but Lord of the Rings is fantasy...Conan..is fantasy...THIS IS JUST NORMAL HK-LOWPRICE-ENTERTAINMENT...Why did they include this Splatter-tongue, it makes everything worse. The only good thing is the cinematography and the cutter's Job.",0
"This film is a massive Yawn proving that Americans haven't got the hang of farce. Even when it has already been written for them! The original film ""Hodet Over Vannet"" is a witty comedy of errors that I would rate 8/10. It isn't just about a linguistic translation, but certain absurd chains of events are skipped entirely, robbing the film of its original clever farcical nature and turning it into a cheap ""oops there go my trousers"" style of farce.",0
I am a fan of the Nightmare series but this one is horrible. The deaths are so trendy. If you were to watch this 20 years later the whole nintendo scene is outdated. I did like the flashbacks. I think they should have just made a prequel about when he was still alive. That would have been more interesting. This is a movie you can take or leave. Depends on how much spare time you have.,0
"I would love to have that two hours of my life back. It seemed to be several clips from Steve's Animal Planet series that was spliced into a loosely constructed script. Don't Go, If you must see it, wait for the video ...",0
"i'm being generous giving this movie 2 stars. the line about ""have you even seen the wizard of oz"" was the best part for me! with terrible writing and acting like displayed in this movie it's no wonder so many are taken in by worthless tv reality shows. do yourself a favor and get out of the house and hit a royals baseball game, your gonna be glad ya did!",0
"Brilliant book with wonderful characterizations and insights into human nature, particularly the nature of addiction, which still resonate strongly today.<br /><br />As for the movie... eh. Nothing special. The cameraman clearly had an unfortunate addiction to circling and circling and CIRCLING around everything, making the viewer quite nauseous. Why the director didn't put a stop to this is beyond me--but maybe he was too busy trying, and somehow failing, to draw good performances from these normally excellent but inappropriately-cast actors. All in all, a weak adaptation. Your three hours would be better spent reading (or re-reading) the book.",0
